projectId,status,updateTime,lenderName,gender,idCard,age,marryCodition,childrenNum,livePlace,domicileLocus,liveYears,education,isReligionBelief,isRaisePet,occupation,occupationYear,job,jobTitle,isSocialInsure,socialInsureMonths,stableWorkYears,isBizExperience,personalIncome,familyIncome,houseNum,houseTotalAmount,carNum,carTotalAmount,merInsureAmount,commonUseMobileNumber,isMobileAuth,mobileNumberNum,moblieUseLongestYears,contactMoreThreeTimesPeoNum,zfbAccountName,zfbLastYearConsumeAmount,tbAccountName,tbSellerCreditLevel,tbDeliveryAddrNum,jdAccountName,jdAccountLevel,jdLastYearConsumeAmount,jdDeliveryAddrNum,mtAccountName,mtAccountLevel,mtThreeMonthConsumeAmount,dzdpAccountName,dzdpAccountLevel,dzdpThreeMonthConsumeAmount,wechatFriendsNum,wechatGroupNum,isEmailAuth,isBlogAuth,creditPassedNum,creditValidNum,creditSingleHighestAmount,creditOverdueNum,creditOverdueNinetyNum,creditOverdrawSixtyLongestTime,creditOverdueNinetyLongestTime,creditOverdrawSixtyLongestTime,creditOverdrawNinetyLongestTime,debitCardNum,houseLoanBalance,houseLoanOverdueLongestTime,houseLoanOverdueNinetyLongestTime,otherLoanBalance,otherLoanOverdueLongestTime,otherLoanOverdueNinetyLongestTime,assetsDealNum,assetsDealTotalAmount,guarantorReturnNum,guarantorReturnTotalAmount,guaranteeBalance,oweTaxAnoumt,isOwedWater,waterFeeOweAmount,isOwedElec,elecFeeOweAmount,isOwedGas,gasFeeOweAmount,dxFeeOweAmount,courtExecNum,discreditCourtExecNum,forceExecNum,forceExecAmount,adminPunishNum,carIlleglNum,sesameCreditScore,threeYearsTourNum,threeYearsMoveNum,interestHobbies,consumePreferences,commonUseEcommerce,isWearWatch
10000010000003663,9,2015-04-05 18:06:45,刘总,0,2037752732467312,22,0,3,null,null,44,2,0,1,null,12,5,0,2,20,9,0,24000,62000,1,7300000.0,1,2150000.0,2710000.0,null,0,3,9,0,0,60000.0,null,896000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,151,17,1,1,2,0,83000.0,0,0,13,10,21,22,6,580000.0,19,7,2060000.0,8,9,2,20000.0,1,210000.0,1310000.0,2990000.0,null,55.0,null,0.0,null,0.0,41.0,5,5,2,134.0,1,3,401,7,3,null,null,null,0
10000010000003664,9,2015-03-12 18:06:45,柳浙东,0,568341897043844,54,3,2,null,null,52,0,1,1,null,40,1,1,0,195,6,1,28000,67000,4,2.98E7,0,2380000.0,1490000.0,null,1,1,8,11,1,100000.0,null,582000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,47,20,0,0,5,3,383000.0,4,0,5,16,8,13,4,1290000.0,23,22,1350000.0,13,16,2,40000.0,0,110000.0,140000.0,0.0,null,0.0,null,0.0,null,146.0,27.0,5,5,2,240.0,2,4,730,0,2,null,null,null,0
10000010000003665,9,2015-05-11 18:06:45,钱夜,0,2192819813961289,60,2,0,null,null,46,2,1,0,null,8,0,2,0,181,7,1,34000,43000,4,3.2E7,3,2810000.0,450000.0,null,0,3,3,7,0,30000.0,null,310000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,171,4,1,1,4,3,343000.0,3,1,10,16,10,7,4,1670000.0,21,18,2650000.0,5,13,2,50000.0,1,810000.0,1360000.0,1330000.0,null,0.0,null,0.0,null,0.0,29.0,5,5,2,27.0,1,6,523,9,0,null,null,null,0
10000010000003666,9,2015-05-25 18:06:45,沈一菲,1,7303392724728876,53,1,2,null,null,50,3,0,0,null,1,7,2,0,34,0,1,5000,21000,3,2.47E7,3,2710000.0,210000.0,null,1,0,3,16,0,100000.0,null,9000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,3,5,1,1,4,2,523000.0,1,0,18,14,10,2,3,1420000.0,6,9,2120000.0,2,4,0,40000.0,1,870000.0,1130000.0,330000.0,null,212.0,null,1150.0,null,0.0,82.0,4,4,1,230.0,1,6,519,2,5,null,null,null,0
10000010000003667,9,2015-06-09 18:06:45,陈小小,0,9107629885504120,59,1,3,null,null,27,6,0,1,null,34,7,0,2,27,15,0,4000,16000,2,3.18E7,1,2840000.0,320000.0,null,1,0,8,20,1,0.0,null,665000,14,null,0,0.0,0,null,0,0.0,null,0,0.0,32,13,0,0,5,1,523000.0,2,4,3,22,17,13,3,1320000.0,2,23,1740000.0,22,1,0,10000.0,1,510000.0,1640000.0,2990000.0,null,0.0,null,0.0,null,110.0,33.0,5,5,2,212.0,1,1,622,9,9,null,null,null,0
10000010000003668,9,2015-05-06 18:06:45,何龙,1,8177681442737848,35,0,3,null,null,9,2,0,1,null,34,1,1,2,41,16,0,25000,49000,0,1.11E7,3,1840000.0,330000.0,null,1,3,6,10,0,60000.0,null,722000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,144,7,0,0,3,0,223000.0,0,1,10,6,7,20,1,1350000.0,18,20,1050000.0,23,19,0,50000.0,0,90000.0,2210000.0,190000.0,null,247.0,null,160.0,null,156.0,7.0,5,5,2,200.0,3,0,388,7,6,null,null,null,0
10000010000003669,10,2015-05-23 18:06:45,何星,1,658930003378803,19,2,0,null,null,37,1,1,0,null,21,1,1,2,54,5,0,26000,43000,3,2.51E7,1,430000.0,2480000.0,null,1,0,8,13,1,20000.0,null,20000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,98,12,0,0,3,1,503000.0,1,0,20,12,11,8,3,1170000.0,21,4,1310000.0,1,1,2,10000.0,2,160000.0,700000.0,2690000.0,null,144.0,null,0.0,null,18.0,99.0,4,4,1,289.0,1,6,688,5,10,null,null,null,0
10000010000003670,9,2015-05-22 18:06:45,柳浩,1,7804779057301389,27,0,1,null,null,30,7,0,0,null,7,1,1,0,40,0,0,38000,47000,3,9500000.0,0,1250000.0,1630000.0,null,0,1,1,2,1,40000.0,null,587000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,41,14,1,1,5,3,243000.0,0,2,16,22,21,3,3,1450000.0,11,24,1140000.0,2,15,0,70000.0,1,550000.0,2150000.0,990000.0,null,0.0,null,0.0,null,24.0,181.0,4,4,1,278.0,1,1,584,3,1,null,null,null,0
10000010000003671,9,2015-03-28 18:06:45,张月月,0,152222881235815,25,1,3,null,null,1,5,1,0,null,15,6,2,0,4,13,0,37000,49000,1,3.5E7,1,2790000.0,2970000.0,null,0,2,9,0,0,50000.0,null,784000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,76,9,0,0,1,0,863000.0,0,0,10,7,19,18,6,1040000.0,11,19,760000.0,18,0,0,20000.0,0,350000.0,740000.0,1700000.0,null,148.0,null,990.0,null,0.0,148.0,6,6,3,286.0,3,4,516,3,5,null,null,null,0
10000010000003672,10,2015-05-19 18:06:45,杨阳,1,573286590268530,32,3,2,null,null,11,2,1,0,null,9,4,2,0,136,3,1,21000,50000,0,1.8E7,0,1830000.0,1230000.0,null,0,1,2,3,1,40000.0,null,580000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,73,17,1,1,5,2,933000.0,1,0,20,8,12,20,2,1040000.0,21,18,2590000.0,19,15,1,50000.0,2,490000.0,2040000.0,1520000.0,null,41.0,null,0.0,null,96.0,286.0,4,4,1,290.0,2,6,571,10,4,null,null,null,0
10000010000003673,10,2015-04-15 18:06:45,周浙东,1,517208560615185,36,2,2,null,null,22,4,0,0,null,39,4,1,2,77,25,1,10000,50000,4,2.29E7,0,900000.0,610000.0,null,1,2,4,2,0,30000.0,null,710000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,184,4,0,0,5,3,573000.0,1,2,14,6,15,19,5,380000.0,16,24,1580000.0,0,5,0,0.0,1,420000.0,1970000.0,600000.0,null,294.0,null,1530.0,null,0.0,86.0,5,5,2,7.0,0,2,379,8,1,null,null,null,0
10000010000003674,9,2015-03-16 18:06:45,沈龙,0,8600504773187353,41,1,1,null,null,8,1,1,1,null,36,6,0,0,173,4,0,7000,16000,4,1.66E7,0,2340000.0,430000.0,null,0,1,6,5,0,70000.0,null,177000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,38,3,0,0,3,2,203000.0,2,2,7,9,14,6,3,1760000.0,4,0,2300000.0,10,18,0,40000.0,1,800000.0,2270000.0,2240000.0,null,0.0,null,2130.0,null,0.0,22.0,5,5,2,97.0,1,5,675,0,9,null,null,null,0
10000010000003675,10,2015-04-13 18:06:45,王晓东,0,3055277862069813,57,3,1,null,null,18,1,0,1,null,7,4,1,1,182,5,1,35000,58000,0,1.46E7,0,410000.0,1270000.0,null,0,3,9,9,0,40000.0,null,98000,14,null,0,0.0,0,null,0,0.0,null,0,0.0,73,12,1,1,2,1,683000.0,1,1,5,3,12,10,0,300000.0,5,5,1770000.0,5,7,1,0.0,1,520000.0,1280000.0,1570000.0,null,0.0,null,0.0,null,203.0,175.0,5,5,2,63.0,0,4,392,10,5,null,null,null,1
10000010000003676,10,2015-04-26 18:06:45,赵亮亮,1,2562605722695115,24,0,0,null,null,24,2,1,1,null,11,5,0,1,80,2,1,33000,65000,1,3.49E7,0,1670000.0,2630000.0,null,1,0,7,3,1,90000.0,null,231000,14,null,0,0.0,0,null,0,0.0,null,0,0.0,47,19,0,0,5,1,733000.0,1,4,7,9,2,10,1,310000.0,14,2,2360000.0,21,16,2,0.0,0,780000.0,2620000.0,660000.0,null,119.0,null,0.0,null,55.0,150.0,6,6,3,75.0,3,5,385,2,2,null,null,null,0
10000010000003677,9,2015-03-28 18:06:45,柳贤重,0,8753919577259321,20,2,1,null,null,23,2,0,1,null,8,4,2,0,96,1,0,28000,39000,3,1700000.0,1,250000.0,1080000.0,null,0,2,9,13,1,70000.0,null,963000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,3,9,1,1,2,0,483000.0,1,0,20,19,12,16,2,300000.0,17,5,1540000.0,17,13,0,50000.0,2,350000.0,430000.0,770000.0,null,137.0,null,0.0,null,0.0,142.0,4,4,1,242.0,3,2,385,8,9,null,null,null,0
10000010000003678,10,2015-05-24 18:06:45,柳阳,1,2317345287008735,33,1,0,null,null,20,6,1,1,null,16,2,0,1,113,1,0,16000,53000,4,3.29E7,0,2180000.0,80000.0,null,0,2,0,12,1,10000.0,null,328000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,13,19,0,0,6,2,563000.0,1,0,22,19,23,15,2,1050000.0,16,15,20000.0,16,16,0,20000.0,2,930000.0,2140000.0,1910000.0,null,0.0,null,960.0,null,265.0,126.0,4,4,1,141.0,3,1,532,7,7,null,null,null,0
10000010000003679,9,2015-04-21 18:06:45,蒋龙,1,5744483771724262,32,3,3,null,null,10,2,1,0,null,13,4,1,2,101,6,1,32000,63000,4,2.22E7,0,980000.0,1060000.0,null,0,0,2,12,0,30000.0,null,334000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,32,0,1,1,5,4,113000.0,2,3,1,21,13,0,4,1380000.0,23,12,980000.0,8,4,2,60000.0,2,0.0,610000.0,2650000.0,null,0.0,null,1840.0,null,0.0,274.0,6,6,3,62.0,0,6,708,8,9,null,null,null,1
10000010000003680,10,2015-04-15 18:06:45,柳娜娜,0,9367863414661292,53,0,2,null,null,24,6,0,1,null,14,0,0,2,89,6,0,16000,29000,2,8200000.0,3,1790000.0,610000.0,null,0,2,10,20,0,100000.0,null,897000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,111,20,1,1,1,0,993000.0,0,0,21,18,23,21,2,340000.0,16,1,1380000.0,18,0,2,40000.0,1,270000.0,900000.0,500000.0,null,65.0,null,1860.0,null,278.0,205.0,6,6,3,299.0,1,3,720,10,3,null,null,null,1
10000010000003681,9,2015-04-22 18:06:45,张年,0,2810647102912527,20,0,2,null,null,5,6,0,1,null,20,3,0,1,115,12,1,39000,58000,2,1.04E7,2,1980000.0,440000.0,null,0,3,7,16,0,100000.0,null,100000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,187,9,0,0,1,0,643000.0,0,0,13,21,1,22,2,720000.0,11,24,2250000.0,11,14,2,90000.0,2,320000.0,1370000.0,2330000.0,null,216.0,null,0.0,null,0.0,107.0,5,5,2,1.0,3,6,412,10,0,null,null,null,1
10000010000003682,9,2015-05-21 18:06:45,胡夜,0,5318189433726789,55,0,1,null,null,18,2,1,1,null,14,6,1,2,5,2,0,36000,72000,0,1.41E7,2,1840000.0,2330000.0,null,0,3,4,18,1,80000.0,null,733000,14,null,0,0.0,0,null,0,0.0,null,0,0.0,148,6,0,0,5,4,173000.0,4,2,2,7,22,6,1,1150000.0,18,9,1430000.0,21,1,1,40000.0,2,170000.0,100000.0,2080000.0,null,0.0,null,0.0,null,238.0,229.0,6,6,3,69.0,3,1,713,3,6,null,null,null,0
10000010000003683,10,2015-04-29 18:06:45,李总,1,1562502336120199,52,2,1,null,null,50,1,0,1,null,39,3,0,1,84,38,1,29000,33000,2,2.42E7,0,3000000.0,1930000.0,null,0,3,0,12,1,100000.0,null,374000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,173,20,0,0,6,2,543000.0,3,2,19,11,15,4,0,640000.0,3,5,1970000.0,2,22,2,90000.0,2,40000.0,30000.0,1640000.0,null,150.0,null,0.0,null,230.0,196.0,6,6,3,240.0,0,6,508,2,3,null,null,null,1
10000010000003684,9,2015-04-02 18:06:45,柳赏,0,4692110425096075,22,2,2,null,null,54,7,1,1,null,23,2,0,2,44,21,1,20000,41000,1,3.51E7,0,150000.0,270000.0,null,0,0,4,3,1,90000.0,null,891000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,33,9,1,1,4,1,143000.0,2,2,7,22,11,8,5,1610000.0,22,24,180000.0,2,11,2,90000.0,0,730000.0,1820000.0,960000.0,null,167.0,null,490.0,null,0.0,300.0,6,6,3,156.0,3,4,644,4,9,null,null,null,1
10000010000003685,9,2015-05-17 18:06:45,冯浩,0,3809605224650180,57,2,1,null,null,54,2,0,0,null,24,3,1,0,190,19,0,37000,64000,1,2.75E7,0,2170000.0,0.0,null,0,0,0,13,1,100000.0,null,953000,16,null,0,0.0,0,null,0,0.0,null,0,0.0,97,10,1,1,6,3,403000.0,5,5,16,7,16,1,3,730000.0,20,22,90000.0,9,7,1,80000.0,0,990000.0,2700000.0,2610000.0,null,0.0,null,2390.0,null,0.0,16.0,6,6,3,172.0,3,1,562,1,10,null,null,null,1
10000010000003686,10,2015-04-19 18:06:45,王星,1,634721928815520,19,3,3,null,null,53,4,0,0,null,17,2,2,0,146,8,0,13000,21000,2,1.08E7,3,1670000.0,760000.0,null,1,0,2,15,1,80000.0,null,553000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,10,18,0,0,1,0,403000.0,0,0,16,6,11,13,4,1580000.0,7,4,2990000.0,6,2,1,100000.0,0,980000.0,690000.0,510000.0,null,0.0,null,0.0,null,265.0,151.0,6,6,3,241.0,3,3,444,8,8,null,null,null,1
10000010000003687,10,2015-03-21 18:06:45,卫明浩,0,302125131358681,50,1,3,null,null,10,1,1,1,null,6,2,1,2,32,3,1,24000,31000,4,2.92E7,0,1620000.0,2260000.0,null,0,2,4,11,0,10000.0,null,53000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,187,1,1,1,1,0,273000.0,0,0,12,7,9,0,2,1220000.0,16,8,2750000.0,17,0,2,80000.0,0,750000.0,860000.0,1500000.0,null,0.0,null,0.0,null,0.0,255.0,5,5,2,219.0,0,4,694,4,0,null,null,null,1
10000010000003688,9,2015-05-10 18:06:45,张贤重,0,1249196297917200,45,0,2,null,null,47,4,1,0,null,20,3,1,0,69,10,1,25000,41000,0,1.52E7,3,1320000.0,2540000.0,null,1,1,8,1,0,80000.0,null,849000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,196,0,0,0,1,0,173000.0,0,0,19,17,14,20,3,1160000.0,1,19,150000.0,7,21,2,40000.0,0,460000.0,240000.0,1280000.0,null,0.0,null,0.0,null,0.0,110.0,6,6,3,62.0,3,5,727,8,9,null,null,null,0
10000010000003689,9,2015-04-18 18:06:45,冯楠楠,0,8156502208899568,55,0,0,null,null,0,6,0,1,null,6,6,2,1,139,4,0,22000,48000,0,2.38E7,1,2680000.0,2550000.0,null,0,3,6,12,0,70000.0,null,918000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,24,13,1,1,3,2,133000.0,1,1,1,17,19,12,3,750000.0,15,4,470000.0,1,5,0,30000.0,2,760000.0,2550000.0,2800000.0,null,0.0,null,2550.0,null,0.0,88.0,5,5,2,136.0,1,2,372,3,9,null,null,null,1
10000010000003690,9,2015-04-11 18:06:45,冯总,1,5756441769519382,52,1,3,null,null,37,1,1,1,null,26,4,2,0,74,6,1,21000,48000,2,3.2E7,1,1880000.0,2620000.0,null,0,1,3,13,1,60000.0,null,828000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,32,17,0,0,4,2,553000.0,0,3,2,7,20,23,3,170000.0,20,4,80000.0,12,6,1,60000.0,2,280000.0,1420000.0,1840000.0,null,0.0,null,320.0,null,260.0,138.0,6,6,3,125.0,3,2,676,9,2,null,null,null,0
10000010000003691,10,2015-06-08 18:06:45,蒋年,1,4419309394308282,22,0,2,null,null,38,6,0,0,null,26,4,1,2,146,19,1,15000,53000,3,2.8E7,2,240000.0,940000.0,null,1,1,8,19,1,50000.0,null,33000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,51,12,1,1,2,0,323000.0,0,1,6,14,24,20,0,370000.0,23,14,2220000.0,2,9,1,60000.0,1,510000.0,1500000.0,2750000.0,null,0.0,null,1270.0,null,0.0,60.0,5,5,2,50.0,0,0,354,7,8,null,null,null,1
10000010000003692,9,2015-04-25 18:06:45,胡阳,0,7710737162924510,25,0,2,null,null,32,3,0,0,null,10,2,2,0,87,4,1,32000,63000,1,2.11E7,0,360000.0,180000.0,null,0,3,8,0,1,60000.0,null,326000,2,null,0,0.0,0,null,0,0.0,null,0,0.0,185,12,0,0,1,0,763000.0,0,0,17,21,21,0,1,290000.0,6,24,690000.0,19,7,0,60000.0,2,600000.0,2160000.0,1170000.0,null,0.0,null,0.0,null,0.0,202.0,5,5,2,184.0,2,6,695,6,0,null,null,null,1
10000010000003693,10,2015-05-31 18:06:45,杨一菲,0,1755090865745875,42,1,3,null,null,54,7,0,0,null,28,3,2,1,44,4,1,23000,58000,0,3.9E7,3,550000.0,1360000.0,null,1,1,5,18,1,80000.0,null,750000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,41,4,1,1,2,1,13000.0,0,0,15,22,19,23,4,630000.0,13,2,2350000.0,18,13,1,80000.0,2,650000.0,2250000.0,2760000.0,null,146.0,null,140.0,null,173.0,283.0,5,5,2,37.0,3,1,555,5,2,null,null,null,1
10000010000003694,10,2015-03-15 18:06:45,胡晓东,0,474365989527614,46,0,3,null,null,41,0,1,0,null,28,0,0,2,189,24,0,32000,50000,2,2.05E7,2,1050000.0,2570000.0,null,1,2,5,11,1,60000.0,null,497000,13,null,0,0.0,0,null,0,0.0,null,0,0.0,33,3,0,0,5,2,33000.0,0,0,23,1,22,2,4,700000.0,11,14,2910000.0,0,14,2,60000.0,2,250000.0,2010000.0,1310000.0,null,0.0,null,1870.0,null,0.0,291.0,4,4,1,148.0,0,4,634,0,10,null,null,null,1
10000010000003695,9,2015-03-16 18:06:45,韩楠楠,0,5514482161607208,43,1,3,null,null,13,5,0,0,null,38,5,2,2,146,8,1,29000,60000,0,2.75E7,3,1370000.0,300000.0,null,1,2,7,1,1,50000.0,null,482000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,76,12,0,0,6,1,813000.0,5,2,19,1,11,10,4,1940000.0,4,23,2930000.0,23,4,2,60000.0,0,50000.0,1670000.0,2340000.0,null,0.0,null,760.0,null,66.0,4.0,4,4,1,130.0,3,6,476,5,3,null,null,null,0
10000010000003696,9,2015-04-02 18:06:45,蒋赏,1,1034920055193943,47,0,2,null,null,15,2,0,1,null,5,5,2,0,2,2,0,17000,53000,4,2.18E7,1,840000.0,2720000.0,null,0,3,4,14,1,100000.0,null,161000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,31,16,1,1,5,2,393000.0,1,2,23,17,13,11,4,1030000.0,5,13,1880000.0,7,20,0,30000.0,2,540000.0,880000.0,1690000.0,null,0.0,null,0.0,null,22.0,174.0,5,5,2,103.0,2,0,725,1,4,null,null,null,1
10000010000003697,10,2015-06-09 18:06:45,柳夜,0,5030904334550548,35,3,3,null,null,7,6,0,1,null,13,4,1,0,110,0,1,21000,54000,1,2300000.0,2,1470000.0,2880000.0,null,1,0,6,5,0,20000.0,null,531000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,66,6,1,1,6,5,863000.0,4,2,19,18,9,1,5,1990000.0,16,0,140000.0,16,0,0,10000.0,2,680000.0,1700000.0,210000.0,null,0.0,null,1560.0,null,265.0,219.0,6,6,3,58.0,0,1,519,5,7,null,null,null,0
10000010000003698,10,2015-03-31 18:06:45,陈浙东,0,9301444704523199,51,3,3,null,null,0,3,1,1,null,2,4,1,0,124,1,0,5000,26000,3,2.21E7,0,2120000.0,2550000.0,null,0,1,3,14,0,0.0,null,19000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,42,9,1,1,1,0,333000.0,0,0,14,23,16,24,3,910000.0,5,21,1120000.0,21,20,1,10000.0,0,710000.0,2830000.0,370000.0,null,0.0,null,0.0,null,0.0,148.0,5,5,2,208.0,0,6,649,6,3,null,null,null,0
10000010000003699,10,2015-05-01 18:06:45,冯修,0,2213782992398425,51,0,2,null,null,12,4,1,1,null,4,4,2,0,8,2,0,34000,52000,0,3.5E7,1,0.0,2790000.0,null,0,1,0,11,0,0.0,null,89000,1,null,0,0.0,0,null,0,0.0,null,0,0.0,184,9,1,1,3,1,803000.0,2,0,0,22,0,2,1,860000.0,8,14,2140000.0,15,21,2,20000.0,1,620000.0,130000.0,460000.0,null,118.0,null,2190.0,null,128.0,32.0,5,5,2,19.0,1,3,355,1,4,null,null,null,1
10000010000003700,10,2015-05-09 18:06:45,张晓东,0,6519478903579543,57,0,0,null,null,59,2,0,0,null,3,4,2,1,39,2,0,15000,16000,3,300000.0,0,500000.0,1240000.0,null,0,0,4,9,1,30000.0,null,930000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,99,0,1,1,5,4,873000.0,2,0,11,1,15,22,6,500000.0,8,15,430000.0,17,13,2,30000.0,2,430000.0,2070000.0,1360000.0,null,0.0,null,0.0,null,0.0,215.0,5,5,2,218.0,2,4,438,2,0,null,null,null,1
10000010000003701,10,2015-05-11 18:06:45,王天明,0,31261748468915,46,1,0,null,null,15,0,1,0,null,2,4,1,2,109,0,0,29000,42000,3,1.92E7,2,2500000.0,130000.0,null,0,0,7,0,1,60000.0,null,777000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,93,18,1,1,3,1,583000.0,0,2,11,12,6,14,2,40000.0,4,2,2340000.0,5,18,1,40000.0,1,700000.0,1850000.0,2800000.0,null,0.0,null,2080.0,null,0.0,173.0,4,4,1,81.0,3,5,415,0,1,null,null,null,1
10000010000003702,9,2015-04-27 18:06:45,何明浩,0,3119862757578260,33,0,2,null,null,50,2,0,0,null,25,5,0,0,149,22,1,32000,47000,1,1.51E7,1,1990000.0,170000.0,null,1,0,7,17,0,0.0,null,673000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,76,16,0,0,3,1,913000.0,0,1,17,4,0,19,6,560000.0,13,13,240000.0,10,7,2,40000.0,2,430000.0,1340000.0,1150000.0,null,183.0,null,0.0,null,18.0,58.0,5,5,2,234.0,2,5,714,6,3,null,null,null,0
10000010000003703,9,2015-04-28 18:06:45,杨天明,0,6633384994871517,59,3,3,null,null,36,4,0,1,null,29,0,0,2,89,9,1,21000,37000,4,1.07E7,0,2320000.0,520000.0,null,0,3,5,4,1,0.0,null,320000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,126,5,1,1,2,1,543000.0,1,0,2,12,7,16,2,310000.0,13,17,150000.0,8,5,2,20000.0,2,790000.0,2730000.0,2000000.0,null,91.0,null,260.0,null,0.0,244.0,5,5,2,224.0,0,5,384,7,9,null,null,null,1
10000010000003704,10,2015-05-06 18:06:45,马峰,1,7585844222783412,29,3,0,null,null,32,0,0,0,null,23,2,1,2,147,6,1,16000,31000,1,5700000.0,1,1290000.0,2850000.0,null,0,2,5,16,1,70000.0,null,541000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,37,16,0,0,2,1,23000.0,0,1,4,10,5,18,6,1960000.0,10,14,1650000.0,17,17,0,100000.0,2,490000.0,1020000.0,1650000.0,null,0.0,null,1520.0,null,228.0,77.0,6,6,3,196.0,2,2,406,9,2,null,null,null,1
10000010000003705,9,2015-04-20 18:06:45,柳赏,0,3385396683734710,37,0,2,null,null,20,4,1,1,null,10,4,1,1,0,9,1,30000,67000,4,3.06E7,3,60000.0,2660000.0,null,0,3,3,17,0,20000.0,null,911000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,24,6,1,1,5,2,373000.0,4,0,8,5,16,18,1,80000.0,10,3,1140000.0,22,17,0,50000.0,0,220000.0,1250000.0,2980000.0,null,0.0,null,2170.0,null,0.0,138.0,6,6,3,229.0,1,5,748,8,7,null,null,null,0
10000010000003706,9,2015-04-18 18:06:45,郑晓东,0,2278086643391969,39,1,1,null,null,1,1,0,1,null,6,0,1,1,41,1,1,5000,36000,4,7600000.0,1,380000.0,1950000.0,null,1,2,10,13,1,30000.0,null,123000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,60,19,1,1,5,4,933000.0,2,0,17,21,11,16,3,1880000.0,14,20,900000.0,4,9,2,90000.0,0,320000.0,2430000.0,2780000.0,null,0.0,null,1750.0,null,181.0,273.0,5,5,2,102.0,1,0,672,10,7,null,null,null,1
10000010000003707,10,2015-04-06 18:06:45,孙修,1,6140231277802126,48,0,0,null,null,58,6,1,0,null,2,0,1,2,127,1,0,39000,67000,2,1.17E7,0,1790000.0,2660000.0,null,0,0,10,12,1,30000.0,null,69000,12,null,0,0.0,0,null,0,0.0,null,0,0.0,9,5,0,0,3,0,483000.0,0,2,19,12,17,22,6,90000.0,13,15,1270000.0,12,22,1,80000.0,2,790000.0,420000.0,2650000.0,null,0.0,null,1070.0,null,216.0,237.0,6,6,3,275.0,3,3,510,9,8,null,null,null,1
10000010000003708,9,2015-04-06 18:06:45,钱明浩,1,7776998075302646,48,1,0,null,null,8,7,0,0,null,3,4,2,0,97,1,1,15000,22000,0,2.32E7,3,1680000.0,1010000.0,null,0,3,0,2,1,30000.0,null,330000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,155,14,1,1,6,5,573000.0,4,3,1,18,3,9,0,1340000.0,14,3,700000.0,18,7,1,90000.0,1,60000.0,880000.0,40000.0,null,48.0,null,1280.0,null,0.0,245.0,4,4,1,9.0,1,2,548,6,0,null,null,null,0
10000010000003709,10,2015-05-18 18:06:45,蒋龙,0,3355997047075611,42,2,0,null,null,2,1,0,0,null,17,4,1,2,173,15,1,1000,6000,0,3.65E7,1,50000.0,2180000.0,null,0,1,9,6,0,0.0,null,111000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,32,15,0,0,3,1,63000.0,2,2,6,4,1,7,1,690000.0,4,6,1140000.0,12,2,0,80000.0,1,250000.0,820000.0,2290000.0,null,0.0,null,0.0,null,201.0,56.0,5,5,2,100.0,3,2,464,1,8,null,null,null,0
10000010000003710,10,2015-05-05 18:06:45,冯贤重,1,7064121363071527,27,0,0,null,null,13,7,1,1,null,18,1,0,2,21,13,1,18000,24000,4,2.11E7,0,160000.0,600000.0,null,0,0,8,20,1,60000.0,null,162000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,176,17,0,0,1,0,803000.0,0,0,6,2,14,22,5,1440000.0,24,14,2880000.0,16,21,1,30000.0,2,200000.0,1870000.0,2040000.0,null,0.0,null,2190.0,null,0.0,139.0,6,6,3,89.0,2,6,709,1,0,null,null,null,0
